date,realization-1,realization-2,realization-3,realization-4,realization-5
1956-03-22,3554.139,3554.88,3555.561,3556.195,3556.92
1956-03-23,3608.651,3609.023,3609.363,3609.672,3610.038
1956-03-24,3656.575,3657.084,3657.541,3657.963,3658.461
1956-03-25,3732.466,3733.18,3733.817,3734.411,3735.112
1956-03-26,3835.621,3836.552,3837.378,3838.153,3839.084
1956-03-27,3992.641,3994.1,3995.379,3996.576,3998.042
1956-03-28,4313.14,4316.243,4318.899,4321.373,4324.548
1956-03-29,4883.003,4886.801,4889.973,4892.903,4896.834
1956-03-30,5619.64,5624.417,5628.298,5631.865,5636.849
1956-03-31,6628.217,6630.83,6639.821,6640.886,6641.494
1956-04-01,7605.757,7600.983,7592.269,7615.654,7618.136
1956-04-02,8174.749,8169.687,8185.305,8185.127,8171.646
1956-04-03,8227.284,8229.741,8208.892,8221.084,8232.227
1956-04-04,7862.406,7863.039,7854.944,7855.873,7859.634
1956-04-05,7320.894,7317.55,7338.94,7320.248,7305.256
1956-04-06,6710.997,6704.21,6716.208,6710.891,6696.863
1956-04-07,6109.472,6106.806,6104.701,6102.675,6099.77
1956-04-08,5561.453,5558.661,5556.418,5554.294,5551.341
1956-04-09,5104.54,5102.154,5100.219,5098.383,5095.889
1956-04-10,4740.646,4738.594,4736.897,4735.288,4733.152
1956-04-11,4447.784,4446.109,4444.703,4443.373,4441.649
1956-04-12,4236.07,4234.864,4233.847,4232.866,4231.634
1956-04-13,4085.791,4084.811,4083.964,4083.148,4082.137
1956-04-14,3941.648,3940.486,3939.479,3938.512,3937.325
1956-04-15,3759.527,3757.883,3756.423,3755.03,3753.381
1956-04-16,3539.891,3537.939,3536.159,3534.448,3532.517
1956-04-17,3340.016,3338.204,3336.489,3334.829,3333.072
1956-04-18,3171.201,3170.089,3168.979,3167.898,3166.818
1956-04-19,3089.122,3089.131,3089.471,3089.203,3089.101
1956-04-20,3128.537,3128.826,3129.091,3129.332,3129.607
1956-04-21,3182.642,3183.061,3183.475,3183.862,3184.264
1956-04-22,3225.063,3225.189,3225.307,3225.41,3225.52
1956-04-23,3189.782,3189.192,3188.605,3188.02,3187.443
1956-04-24,3044.956,3044.801,3044.238,3042.338,3042.166
1956-04-25,2849.181,2863.685,2870.32,2823.844,2838.693
1956-04-26,2734.565,2739.972,2728.12,2748.626,2757.678
1956-04-27,2574.055,2566.897,2543.481,2596.554,2577.63
1956-04-28,2446.643,2433.987,2418.149,2456.595,2420.532
1956-04-29,2368.78,2360.415,2422.319,2376.194,2335.416
1956-04-30,2373.718,2370.744,2339.652,2381.542,2375.252
1956-05-01,2328.682,2346.635,2316.82,2320.705,2359.933
1956-05-02,2283.035,2259.007,2255.507,2293.249,2252.697
1956-05-03,2280.787,2279.753,2259.439,2287.361,2294.627
1956-05-04,2321.975,2299.497,2318.539,2324.165,2292.413
1956-05-05,2419.995,2409.974,2429.377,2447.299,2411.974
1956-05-06,2492.484,2493.615,2483.512,2500.514,2494.393
1956-05-07,2481.688,2471.224,2452.784,2477.327,2470.232
1956-05-08,2401.073,2420.688,2414.55,2395.728,2420.431
1956-05-09,2313.822,2325.762,2281.207,2315.621,2344.202
1956-05-10,2211.494,2192.607,2192.867,2213.329,2196.085
1956-05-11,2108.421,2146.2,2119.464,2079.453,2147.521
1956-05-12,2057.617,2038.779,2003.089,2064.998,2054.33
1956-05-13,1974.099,2000.127,1946.902,1954.652,2011.686
1956-05-14,1903.812,1876.437,1886.462,1917.471,1875.489
1956-05-15,1796.069,1798.698,1810.722,1790.506,1791.773
1956-05-16,1733.471,1717.032,1795.067,1747.618,1681.849
1956-05-17,1729.053,1725.976,1754.651,1734.823,1711.062
1956-05-18,1727.399,1705.884,1726.89,1740.907,1703.49
1956-05-19,1675.317,1682.675,1721.571,1675.427,1667.443
1956-05-20,1645.649,1653.228,1667.574,1639.068,1647.006
1956-05-21,1642.382,1622.148,1639.317,1654.366,1621.84
1956-05-22,1641.596,1645.833,1639.355,1637.152,1648.081
1956-05-23,1629.522,1632.755,1619.03,1625.347,1637.375
1956-05-24,1579.773,1587.164,1590.855,1576.093,1582.511
1956-05-25,1543.813,1550.489,1552.906,1538.758,1546.935
1956-05-26,1563.679,1566.795,1554.775,1562.652,1571.693
1956-05-27,1611.598,1609.843,1613.307,1612.754,1610.197
1956-05-28,1642.293,1646.299,1633.103,1639.756,1650.363
1956-05-29,1636.316,1623.524,1629.505,1642.413,1625.07
1956-05-30,1614.275,1607.181,1624.106,1616.531,1603.17
1956-05-31,1605.141,1611.772,1600.735,1601.855,1613.36
1956-06-01,1575.532,1563.009,1574.18,1582.426,1562.334
1956-06-02,1557.855,1560.785,1559.232,1557.412,1561.255
1956-06-03,1578.977,1571.177,1570.017,1585.084,1575.725
1956-06-04,1585.739,1588.529,1588.104,1584.238,1587.549
1956-06-05,1598.765,1604.556,1605.03,1599.005,1603.483
1956-06-06,1662.998,1681.258,1659.868,1650.108,1686.398
1956-06-07,1771.095,1798.534,1775.746,1760.692,1800.575
1956-06-08,1917.69,1887.789,1864.047,1938.672,1909.265
1956-06-09,1991.169,1978.957,1971.576,1998.892,1984.262
1956-06-10,2075.946,2076.531,2077.605,2077.977,2075.521
1956-06-11,2148.679,2130.137,2146.885,2150.655,2116.906
1956-06-12,2199.099,2198.037,2197.273,2197.265,2194.992
1956-06-13,2284.42,2291.944,2278.6,2269.797,2293.057
1956-06-14,2441.966,2438.314,2453.892,2451.182,2438.796
1956-06-15,2615.16,2598.529,2612.224,2626.878,2599.224
1956-06-16,2719.199,2706.507,2719.582,2726.973,2707.729
1956-06-17,2761.207,2761.296,2762.405,2770.059,2773.498
1956-06-18,2679.448,2670.378,2650.948,2649.993,2638.029
1956-06-19,2635.672,2624.206,2624.847,2657.379,2627.599
1956-06-20,2503.837,2503.845,2497.62,2511.072,2496.727
1956-06-21,2499.394,2481.481,2496.217,2513.368,2465.187
1956-06-22,2669.956,2685.91,2649.978,2677.173,2708.262
1956-06-23,2797.884,2789.711,2798.607,2825.941,2811.41
1956-06-24,2857.492,2864.536,2881.473,2875.575,2853.593
1956-06-25,2820.842,2814.367,2805.241,2802.786,2819.369
1956-06-26,2762.081,2760.708,2783.036,2766.238,2763.211
1956-06-27,2609.812,2617.862,2593.56,2610.692,2626.171
1956-06-28,2463.089,2447.617,2470.716,2479.31,2447.073
1956-06-29,2328.832,2321.516,2329.149,2328.457,2310.71
1956-06-30,2166.354,2158.151,2170.212,2162.034,2142.039
1956-07-01,2046.22,2022.714,2015.437,2057.762,2031.46
1956-07-02,1999.685,1948.473,1987.595,2029.009,1944.529
1956-07-03,2006.208,2007.322,2003.457,2006.652,2008.098
1956-07-04,2043,2046.832,2027.716,2041.584,2050.042
1956-07-05,2082.65,2055.586,2077.322,2099.307,2053.785
1956-07-06,2084.63,2088.796,2074.942,2082.054,2096.284
1956-07-07,2037.861,2036.936,2042.687,2036.403,2034.671
1956-07-08,1955.932,1961.619,1977.099,1954.23,1959.565
1956-07-09,1867.836,1872.221,1867.675,1860.609,1871.478
1956-07-10,1785.951,1807.84,1762.994,1767.337,1817.765
1956-07-11,1694.791,1730.148,1704.478,1672.338,1730.964
1956-07-12,1645.027,1628.081,1650.45,1656.427,1621.73
1956-07-13,1595.022,1599.615,1599.259,1592.785,1597.433
1956-07-14,1565.458,1561.111,1576.071,1567.813,1556.744
1956-07-15,1580.413,1581.396,1591.215,1581.01,1578.919
1956-07-16,1707.179,1719.779,1740.942,1705.677,1711.71
1956-07-17,1832.84,1812.916,1830.289,1842.795,1811.566
1956-07-18,1750.342,1773.751,1742.349,1731.324,1779.925
1956-07-19,1825.002,1818.269,1821.893,1830.687,1821.411
1956-07-20,2067.916,2038.247,2054.979,2090.515,2040.585
1956-07-21,2198.929,2159.489,2164.782,2219.891,2164.875
1956-07-22,2319.818,2262.874,2274.838,2360.685,2264.896
1956-07-23,2403.515,2379.957,2391.011,2419.45,2377.396
1956-07-24,2470.606,2446.151,2468.962,2495.314,2453.103
1956-07-25,2435.935,2452.808,2400.129,2413.499,2470.044
1956-07-26,2438.161,2432.575,2411.245,2444.135,2434.751
1956-07-27,2404.223,2381.674,2389.722,2421.654,2377.428
1956-07-28,2318.63,2335.107,2305.488,2310.04,2345.222
1956-07-29,2218.814,2223.117,2191.452,2209.796,2224.717
1956-07-30,2159.519,2165.81,2159.488,2150.293,2164.063
1956-07-31,2196.141,2188.999,2216.684,2196.237,2185.265
1956-08-01,2147.733,2184.656,2179.802,2123.504,2179.282
1956-08-02,2143.514,2139.044,2135.668,2155.029,2136.318
1956-08-03,2108.68,2096.727,2106.595,2115.685,2085.089
1956-08-04,2075.684,2087.34,2112.942,2068.607,2073.691
1956-08-05,2018.678,2008.1,2022.161,2022.815,2006.462
1956-08-06,1921.454,1920.451,1924.216,1919.216,1919.016
1956-08-07,1808.598,1830.963,1780.437,1794.703,1841.755
1956-08-08,1700.419,1682.069,1718.616,1712.083,1671.037
1956-08-09,1607.611,1609.599,1610.208,1604.098,1606.417
1956-08-10,1536.719,1534.026,1528.462,1536.663,1535.566
1956-08-11,1472.175,1472.462,1468.964,1471.028,1472.947
1956-08-12,1419.467,1416.117,1418.197,1421.417,1415.32
1956-08-13,1378.878,1377.743,1372.207,1378.875,1378.959
1956-08-14,1363.052,1359.216,1358.733,1365.695,1360.619
1956-08-15,1390.922,1391.514,1389.51,1391.484,1392.962
1956-08-16,1447.885,1449.365,1449.907,1448.432,1450.347
1956-08-17,1511.487,1511.598,1509.969,1512.389,1513.299
1956-08-18,1574.038,1560.073,1570.091,1583.033,1561.621
1956-08-19,1646.741,1639.903,1658.289,1652.06,1634.785
1956-08-20,1704.353,1704.58,1736.688,1707.922,1688.328
1956-08-21,1725.963,1737.017,1726.158,1719.978,1737
1956-08-22,1713.07,1695.048,1670.957,1722.553,1710.172
1956-08-23,1632.602,1623.86,1609.193,1636.502,1631.617
1956-08-24,1525.968,1534.983,1529.087,1517.8,1532.28
1956-08-25,1451.489,1448.721,1448.824,1452.028,1448.064
1956-08-26,1406.119,1407.652,1407.543,1404.499,1406.384
1956-08-27,1401.939,1403.755,1402.882,1402.016,1403.734
1956-08-28,1425.691,1424.132,1425.985,1426.6,1424.078
1956-08-29,1426.168,1426.454,1426.667,1425.097,1426.224
1956-08-30,1456.581,1455.74,1458.468,1459.473,1455.904
1956-08-31,1494.621,1491.139,1496.405,1497.691,1490.929
1956-09-01,1495.168,1498.715,1496.764,1493.113,1498.135
1956-09-02,1459.256,1457.698,1457.794,1459.474,1457.149
1956-09-03,1402.89,1402.754,1401.985,1402.473,1401.738
1956-09-04,1381.775,1382.155,1386.274,1382.874,1381.306
1956-09-05,1385.533,1385.791,1387.997,1384.698,1384.162
1956-09-06,1327.079,1330.704,1333.258,1324.035,1327.168
1956-09-07,1280.131,1275.335,1292.131,1282.851,1270.475
1956-09-08,1254.81,1262.362,1266.828,1250.467,1257.934
1956-09-09,1236.937,1243.184,1224.916,1231.783,1247.477
1956-09-10,1222.765,1219.171,1222.373,1226.094,1217.699
1956-09-11,1229.994,1240.562,1238.871,1224.458,1238.636
1956-09-12,1261.239,1260.904,1272.666,1261.827,1257.639
1956-09-13,1278.71,1278.148,1279.926,1278.838,1277.598
1956-09-14,1263.197,1259.108,1251.084,1263.814,1262.433
1956-09-15,1212.421,1214.797,1222.523,1210.874,1210.351
1956-09-16,1184.431,1172.389,1168.207,1189.631,1176.279
1956-09-17,1158.253,1152.738,1159.127,1160.629,1152.156
1956-09-18,1153.589,1165.426,1155.58,1147.431,1165.214
1956-09-19,1177.312,1164.603,1181.201,1186.574,1162.576
1956-09-20,1213.459,1197.604,1184.449,1219.562,1206.069
1956-09-21,1217.071,1216.862,1217.014,1216.499,1216.46
1956-09-22,1258.252,1245.542,1241.461,1265.224,1252.207
1956-09-23,1385.514,1389.967,1389.217,1386.101,1392.526
1956-09-24,1550.068,1550.917,1557.183,1551.476,1550.511
1956-09-25,1707.768,1696.935,1698.021,1718.608,1701.352
1956-09-26,2025.536,2034.923,2034.034,2027.662,2040.359
1956-09-27,2406.769,2433.879,2412.55,2384.977,2446.725
1956-09-28,2730.028,2723.781,2730.412,2729.982,2721.321
1956-09-29,2903.383,2889.503,2904.719,2938.15,2902.759
1956-09-30,3089.011,3089.961,3091.312,3091.974,3092.705
1956-10-01,3282.725,3284.212,3285.645,3287.014,3288.444
1956-10-02,3424.635,3425.753,3426.795,3427.78,3428.854
1956-10-03,3460.977,3460.709,3460.462,3460.213,3459.939
1956-10-04,3356.585,3355.026,3353.55,3352.117,3350.602
1956-10-05,3149.199,3147.76,3145.874,3144.566,3143.326
1956-10-06,2991.955,2992.183,2990.252,2990.851,2991.774
1956-10-07,2974.22,2974.092,2974.299,2974.353,2974.138
1956-10-08,3002.264,3002.472,3002.717,3002.91,3003.101
1956-10-09,3173.965,3176.063,3177.918,3179.372,3181.424
1956-10-10,3548.485,3552.702,3556.579,3560.265,3564.403
1956-10-11,4164.945,4170.255,4174.851,4179.165,4184.554
1956-10-12,4950.031,4954.694,4958.575,4962.17,4966.998
1956-10-13,5603.313,5606.262,5608.679,5610.888,5613.956
1956-10-14,5991.47,5992.889,5994.002,5995.017,5996.45
1956-10-15,6148.219,6148.581,6148.869,6149.048,6149.372
1956-10-16,6111.05,6110.454,6109.972,6109.453,6108.744
1956-10-17,5884.129,5882.597,5881.356,5880.178,5878.497
1956-10-18,5529.571,5527.455,5525.76,5524.165,5521.933
1956-10-19,5129.851,5127.464,5125.526,5123.694,5121.183
1956-10-20,4707.178,4704.495,4702.272,4700.169,4697.38
1956-10-21,4292.404,4289.804,4287.593,4285.506,4282.841
1956-10-22,3936.86,3934.361,3932.183,3930.115,3927.578
1956-10-23,3648.676,3646.707,3644.936,3643.246,3641.286
1956-10-24,3477.056,3475.921,3474.871,3473.856,3472.736
1956-10-25,3399.307,3398.788,3398.3,3397.821,3397.309
1956-10-26,3365.403,3365.176,3364.958,3364.734,3364.505
1956-10-27,3374.52,3374.96,3375.373,3375.758,3376.185
1956-10-28,3433.181,3433.689,3434.162,3434.597,3435.081
1956-10-29,3461.833,3461.966,3462.089,3462.187,3462.308
1956-10-30,3446.708,3446.344,3446.002,3445.667,3445.294
1956-10-31,3419.716,3419.775,3419.83,3419.869,3419.92
1956-11-01,3448.56,3448.836,3449.091,3449.32,3449.582
1956-11-02,3467.921,3468.075,3468.218,3468.341,3468.486
1956-11-03,3487.675,3487.932,3488.165,3488.375,3488.616
1956-11-04,3541.977,3542.731,3543.425,3544.068,3544.812
1956-11-05,3637.155,3637.915,3638.607,3639.253,3640.004
1956-11-06,3699.383,3699.704,3699.995,3700.257,3700.571
1956-11-07,3684.537,3683.99,3683.499,3683.019,3682.464
1956-11-08,3573.964,3572.836,3571.809,3570.815,3569.693
1956-11-09,3438.705,3437.427,3436.24,3435.09,3433.834
1956-11-10,3335.598,3334.919,3334.271,3333.638,3332.98
1956-11-11,3330.106,3330.529,3330.93,3331.307,3331.711
1956-11-12,3417.716,3418.862,3419.927,3420.938,3422.045
1956-11-13,3548.612,3549.835,3550.956,3552.013,3553.207
1956-11-14,3661.737,3662.477,3663.142,3663.76,3664.489
1956-11-15,3713.1,3713.333,3713.541,3713.736,3713.96
1956-11-16,3707.242,3706.96,3706.705,3706.452,3706.173
1956-11-17,3633.955,3633.09,3632.308,3631.551,3630.688
1956-11-18,3514.402,3513.298,3512.283,3511.3,3510.206
1956-11-19,3407.415,3406.557,3405.755,3404.975,3404.13
1956-11-20,3327.267,3326.383,3325.54,3324.717,3323.86
1956-11-21,3237.118,3236.415,3235.721,3235.038,3234.356
1956-11-22,3155.285,3154.739,3154.189,3153.646,3153.112
1956-11-23,3071.434,3070.914,3070.661,3070.499,3069.937
1956-11-24,3015.171,3015.173,3015.731,3014.797,3014.532
1956-11-25,2971.729,2967.654,2967.701,2967.882,2960.863
1956-11-26,2891.623,2840.287,2850.427,2876.913,2809.189
1956-11-27,2888.781,2868.351,2867.979,2898.248,2864.092
1956-11-28,2873.488,2878.482,2887.103,2880.095,2876.155
1956-11-29,2994.216,3000.277,3003.43,2998.027,3004.556
1956-11-30,3184.132,3185.77,3187.26,3188.364,3189.93
1956-12-01,3369.009,3370.371,3371.652,3372.871,3374.175
1956-12-02,3424.584,3424.505,3424.433,3424.349,3424.263
1956-12-03,3379.025,3378.577,3378.154,3377.736,3377.296
1956-12-04,3317.278,3316.298,3315.362,3314.442,3313.494
1956-12-05,3207.396,3206.72,3206.057,3205.404,3204.744
1956-12-06,3160.423,3160.299,3160.178,3160.044,3159.92
1956-12-07,3193.862,3194.463,3195.048,3195.606,3196.187
1956-12-08,3319.939,3321.41,3322.808,3324.148,3325.561
1956-12-09,3478.349,3479.761,3481.06,3482.292,3483.663
1956-12-10,3603.465,3604.497,3605.434,3606.313,3607.33
1956-12-11,3726.103,3727.189,3728.159,3729.063,3730.139
1956-12-12,3852.647,3853.532,3854.319,3855.049,3855.926
1956-12-13,3982.166,3983.388,3984.459,3985.463,3986.688
1956-12-14,4200.224,4202.046,4203.618,4205.083,4206.932
1956-12-15,4485.851,4487.772,4489.403,4490.908,4492.876
1956-12-16,4752.005,4753.441,4754.658,4755.765,4757.247
1956-12-17,4903.049,4903.489,4903.864,4904.187,4904.622
1956-12-18,4888.436,4887.975,4887.613,4887.231,4886.739
1956-12-19,4787.347,4786.748,4786.264,4785.788,4785.161
1956-12-20,4723.63,4723.466,4723.33,4723.181,4722.989
1956-12-21,4770.863,4771.604,4772.229,4772.796,4773.546
1956-12-22,4970.327,4971.864,4973.149,4974.317,4975.904
1956-12-23,5264.603,5266.394,5267.884,5269.231,5271.093
1956-12-24,5524.345,5525.365,5526.228,5526.991,5528.043
1956-12-25,5579.996,5579.644,5579.381,5579.1,5578.706
1956-12-26,5380.293,5378.554,5377.169,5375.843,5373.997
1956-12-27,4994.933,4992.403,4990.333,4988.371,4985.721
1956-12-28,4561,4558.315,4556.064,4553.946,4551.167
1956-12-29,4161.018,4158.362,4156.089,4153.931,4151.225
1956-12-30,3798.945,3796.225,3793.833,3791.544,3788.813
1956-12-31,3527.927,3526.32,3524.853,3523.446,3521.861
1957-01-01,3430.509,3429.959,3429.451,3428.948,3428.406
1957-01-02,3400.84,3400.713,3400.59,3400.46,3400.323
1957-01-03,3400.182,3400.251,3400.313,3400.364,3400.422
1957-01-04,3431.509,3432.068,3432.591,3433.074,3433.614
1957-01-05,3506.273,3507.003,3507.676,3508.306,3509.016
1957-01-06,3614.123,3615.404,3616.566,3617.66,3618.923
1957-01-07,3788.481,3789.896,3791.161,3792.344,3793.752
1957-01-08,3970.494,3971.952,3973.248,3974.453,3975.923
1957-01-09,4152.44,4153.527,4154.466,4155.336,4156.431
1957-01-10,4225.585,4225.558,4225.536,4225.494,4225.458
1957-01-11,4137.798,4136.803,4135.949,4135.134,4134.11
1957-01-12,3975.106,3973.927,3972.898,3971.924,3970.724
1957-01-13,3851.362,3850.717,3850.159,3849.613,3848.959
1957-01-14,3833.016,3833.309,3833.576,3833.814,3834.107
1957-01-15,3937.236,3938.39,3939.411,3940.36,3941.516
1957-01-16,4135.274,4136.891,4138.294,4139.597,4141.23
1957-01-17,4356.648,4357.994,4359.144,4360.208,4361.576
1957-01-18,4503.166,4503.798,4504.347,4504.843,4505.498
1957-01-19,4548.346,4548.409,4548.475,4548.509,4548.565
1957-01-20,4537.752,4537.653,4537.582,4537.494,4537.392
1957-01-21,4529.774,4529.769,4529.781,4529.757,4529.74
1957-01-22,4511.928,4511.617,4511.369,4511.117,4510.795
1957-01-23,4404.303,4403.225,4402.326,4401.458,4400.356
1957-01-24,4193.81,4192.168,4190.765,4189.42,4187.742
1957-01-25,3940.226,3938.283,3936.595,3934.982,3933.017
1957-01-26,3657.73,3655.175,3652.875,3650.677,3648.131
1957-01-27,3363.307,3360.695,3358.235,3355.861,3353.324
1957-01-28,3119.607,3118.405,3116.354,3115.64,3114.767
1957-01-29,2983.18,2983.348,2984.28,2982.68,2981.631
1957-01-30,3122.315,3120.728,3123.449,3128.583,3124.292
1957-01-31,3555.121,3559.791,3564.073,3568.16,3572.746
1957-02-01,4440.918,4449.624,4457.042,4463.985,4472.919
1957-02-02,6360.416,6366.486,6378.571,6392.328,6398.026
1957-02-03,8970.792,8969.46,8950.065,8992.631,9006.671
1957-02-04,10882.673,10888.121,10918.963,10899.694,10881.548
1957-02-05,11409.932,11389.801,11438.881,11432.382,11385.948
1957-02-06,10868.509,10838.585,10841.818,10888.357,10852.713
1957-02-07,9809.892,9838.399,9902.279,9782.609,9777.535
1957-02-08,8739.899,8725.924,8693.706,8731.787,8739.081
1957-02-09,7768.343,7767.119,7752.43,7758.458,7762.257
1957-02-10,6945.134,6951.518,6949.431,6931.368,6937.848
1957-02-11,6310.7,6308.431,6306.685,6304.946,6302.48
1957-02-12,5835.171,5832.971,5831.195,5829.527,5827.159
1957-02-13,5472.878,5471.2,5469.868,5468.595,5466.816
1957-02-14,5223.74,5222.489,5221.49,5220.522,5219.21
1957-02-15,5042.661,5041.786,5041.081,5040.392,5039.468
1957-02-16,4974.906,4975.027,4975.136,4975.207,4975.317
1957-02-17,4973.8,4974.043,4974.26,4974.427,4974.67
1957-02-18,5211.711,5213.599,5215.163,5216.586,5218.552
1957-02-19,5584.269,5586.504,5588.336,5590.003,5592.336
1957-02-20,5989.285,5991.259,5992.829,5994.246,5996.287
1957-02-21,6416.044,6418.121,6419.72,6421.157,6423.316
1957-02-22,6841.716,6839.044,6857.699,6851.665,6840.5
1957-02-23,7617.927,7630.092,7644.089,7620.896,7627.547
1957-02-24,8676.049,8716.007,8692.131,8646.701,8705.238
1957-02-25,9520.76,9522.14,9560.731,9530.987,9511.343
1957-02-26,9882.407,9871.347,9967.819,9901.437,9845.656
1957-02-27,9881.949,9908.619,9950.001,9865.006,9867.211
1957-02-28,9592.692,9630.5,9558.431,9545.051,9623.455
1957-03-01,9132.715,9158.107,9107.454,9098.069,9151.374
1957-03-02,8610.604,8601.727,8624.312,8619.775,8592.763
1957-03-03,7982.2,7984.53,7984.492,7973.594,7974.492
1957-03-04,7308.71,7297.655,7310.061,7311.202,7293.605
1957-03-05,6664.853,6666.603,6659.407,6655.511,6659.413
1957-03-06,6115.128,6112.843,6111.051,6109.296,6106.83
1957-03-07,5672.767,5670.67,5668.987,5667.39,5665.16
1957-03-08,5351.064,5349.588,5348.414,5347.284,5345.733
1957-03-09,5152.445,5151.549,5150.839,5150.14,5149.194
1957-03-10,5034.004,5033.444,5032.994,5032.546,5031.946
1957-03-11,4955.825,4955.431,4955.116,4954.801,4954.368
1957-03-12,4883.201,4882.679,4882.267,4881.85,4881.295
1957-03-13,4770.254,4769.408,4768.72,4768.048,4767.16
1957-03-14,4646.551,4645.983,4645.523,4645.079,4644.49
1957-03-15,4606.349,4606.334,4606.331,4606.313,4606.3
1957-03-16,4705.432,4706.732,4707.83,4708.837,4710.174
1957-03-17,4989.384,4991.24,4992.785,4994.196,4996.114
1957-03-18,5317.15,5319.119,5320.755,5322.249,5324.293
1957-03-19,5641.556,5643.117,5644.4,5645.548,5647.166
1957-03-20,5859.937,5860.812,5861.495,5862.101,5862.954
1957-03-21,5966.303,5966.657,5966.928,5967.144,5967.451
1957-03-22,5996.497,5996.63,5996.716,5996.697,5996.736
1957-03-23,5990.355,5990.314,5990.273,5990.183,5990.077
1957-03-24,5940.589,5940.179,5939.861,5939.516,5939.048
1957-03-25,5807.463,5806.547,5805.815,5805.093,5804.082
1957-03-26,5573.904,5572.346,5571.102,5569.93,5568.287
1957-03-27,5260.537,5258.66,5257.145,5255.7,5253.721
